pos,date,pv
 3775,2013/11/26, 2
 3775,2013/11/25, 2
 3775,2013/11/24, 1
 3775,2013/11/22, 1
 3775,2013/11/19, 3
 3775,2013/11/18, 1
 3775,2013/11/14, 1
 3775,2013/11/12, 1
 3775,2013/11/11, 2
 3775,2013/11/08, 33129
 3775,2013/11/07, 39543
 3775,2013/11/06, 58584
 3775,2013/11/05, 71585
 3775,2013/11/04, 43746
 3775,2013/11/03, 33008
 3775,2013/11/02, 43367
 3775,2013/11/01, 54711
 3775,2013/10/31, 23722
 3775,2013/10/30, 15012
 3775,2013/10/29, 14955
 3775,2013/10/28, 6645
 3775,2013/10/27, 2614
 3775,2013/10/26, 3194
 3775,2013/10/25, 3654
 3775,2013/10/24, 3742
 3775,2013/10/23, 3691
 3775,2013/10/22, 3464
 3775,2013/10/21, 3259
 3775,2013/10/20, 2928
 3775,2013/10/19, 3074
 3775,2013/10/18, 2989
 3775,2013/10/17, 2979
 3775,2013/10/16, 2759
 3775,2013/10/15, 3126
 3775,2013/10/14, 2997
 3775,2013/10/13, 2303
 3775,2013/10/12, 3577
 3775,2013/10/11, 3891
 3775,2013/10/10, 3336
 3775,2013/10/09, 2907
 3775,2013/10/08, 3176
 3775,2013/10/07, 3052
 3775,2013/10/06, 2921
 3775,2013/10/05, 2747
 3775,2013/10/04, 3486
 3775,2013/10/03, 2916
 3775,2013/10/02, 2978
 3775,2013/10/01, 1
 3778,2013/11/30, 5
 3778,2013/11/29, 12
 3778,2013/11/28, 5
 3778,2013/11/27, 7
 3778,2013/11/26, 6
 3778,2013/11/25, 10
 3778,2013/11/24, 12
 3778,2013/11/23, 18
 3778,2013/11/22, 9
 3778,2013/11/21, 8
 3778,2013/11/20, 11
 3778,2013/11/19, 6
 3778,2013/11/18, 13
 3778,2013/11/17, 8
 3778,2013/11/16, 10
 3778,2013/11/15, 5
 3778,2013/11/14, 9
 3778,2013/11/13, 8
 3778,2013/11/12, 3
 3778,2013/11/11, 7
 3778,2013/11/10, 7
 3778,2013/11/09, 7
 3778,2013/11/08, 6
 3778,2013/11/07, 13
 3778,2013/11/06, 5
 3778,2013/11/05, 4
 3778,2013/11/04, 4
 3778,2013/11/03, 4
 3778,2013/11/02, 1
 3778,2013/11/01, 3
 3778,2013/10/31, 8
 3778,2013/10/30, 4
 3778,2013/10/29, 7
 3778,2013/10/28, 8
 3778,2013/10/27, 6
 3778,2013/10/26, 6
 3778,2013/10/25, 9
 3778,2013/10/24, 5
 3778,2013/10/23, 10
 3778,2013/10/22, 5
 3778,2013/10/21, 11
 3778,2013/10/20, 5
 3778,2013/10/19, 6
 3778,2013/10/18, 6
 3778,2013/10/17, 8
 3778,2013/10/16, 7
 3778,2013/10/15, 11
 3778,2013/10/14, 7
 3778,2013/10/13, 7
 3778,2013/10/12, 9
 3778,2013/10/11, 8
 3778,2013/10/10, 8
 3778,2013/10/09, 7
 3778,2013/10/08, 4
 3778,2013/10/07, 9
 3778,2013/10/06, 8
 3778,2013/10/05, 5
 3778,2013/10/04, 9
 3778,2013/10/03, 5
 3778,2013/10/02, 12
 3778,2013/10/01, 12
 3780,2013/11/29, 1
 3780,2013/11/24, 4
 3780,2013/11/22, 12
 3780,2013/11/21, 1
 3780,2013/11/20, 20
 3780,2013/11/15, 5
 3787,2013/11/30, 6
 3787,2013/11/29, 3
 3787,2013/11/28, 6
 3787,2013/11/27, 3
 3787,2013/11/26, 5
 3787,2013/11/25, 5
 3787,2013/11/24, 9
 3787,2013/11/23, 9
 3787,2013/11/22, 6
 3787,2013/11/21, 1
 3787,2013/11/20, 7
 3787,2013/11/19, 2
 3787,2013/11/18, 5
 3787,2013/11/17, 6
 3787,2013/11/16, 12
 3787,2013/11/15, 3
 3787,2013/11/14, 9
 3787,2013/11/13, 8
 3787,2013/11/12, 13
 3787,2013/11/11, 5
 3787,2013/11/10, 9
 3787,2013/11/09, 6
 3787,2013/11/08, 3
 3787,2013/11/07, 6
 3787,2013/11/06, 13
 3787,2013/11/05, 8
 3787,2013/11/04, 7
 3787,2013/11/03, 3
 3787,2013/11/01, 11
 3787,2013/10/31, 3
 3787,2013/10/30, 6
 3787,2013/10/29, 7
 3787,2013/10/28, 4
 3787,2013/10/27, 2
 3787,2013/10/26, 6
 3787,2013/10/25, 5
 3787,2013/10/24, 3
 3787,2013/10/23, 6
 3787,2013/10/22, 5
 3787,2013/10/21, 9
 3787,2013/10/20, 5
 3787,2013/10/19, 7
 3787,2013/10/18, 4
 3787,2013/10/17, 4
 3787,2013/10/16, 3
 3787,2013/10/15, 4
 3787,2013/10/14, 11
 3787,2013/10/13, 8
 3787,2013/10/12, 10
 3787,2013/10/11, 5
 3787,2013/10/10, 2
 3787,2013/10/09, 8
 3787,2013/10/08, 3
 3787,2013/10/07, 4
 3787,2013/10/06, 6
 3787,2013/10/05, 5
 3787,2013/10/03, 5
 3787,2013/10/02, 7
 3787,2013/10/01, 3
 3789,2013/11/30, 435023
 3789,2013/11/29, 248101
 3789,2013/11/28, 287162
 3789,2013/11/27, 261083
 3789,2013/11/26, 281912
 3789,2013/11/25, 199163
 3789,2013/11/24, 247965
 3789,2013/11/23, 407867
 3789,2013/11/22, 162571
 3789,2013/11/21, 147278
 3789,2013/11/20, 217514
 3789,2013/11/19, 279713
 3789,2013/11/18, 242737
 3789,2013/11/17, 286128
 3789,2013/11/16, 323781
 3789,2013/11/15, 425080
 3789,2013/11/14, 383453
 3789,2013/11/13, 383090
 3789,2013/11/12, 359823
 3789,2013/11/11, 290159
 3789,2013/11/10, 340717
 3789,2013/11/09, 437501
 3789,2013/11/08, 306147
 3789,2013/11/07, 260099
 3789,2013/11/06, 252583
 3789,2013/11/05, 219801
 3789,2013/11/04, 193600
 3789,2013/11/03, 150322
 3789,2013/11/02, 161602
 3789,2013/11/01, 167198
 3789,2013/10/31, 448336
 3789,2013/10/30, 116668
 3789,2013/10/29, 191518
 3789,2013/10/28, 276159
 3789,2013/10/27, 245471
 3789,2013/10/26, 292932
 3789,2013/10/25, 273688
 3789,2013/10/24, 194404
 3789,2013/10/23, 190245
 3789,2013/10/22, 194070
 3789,2013/10/21, 127729
 3789,2013/10/20, 122243
 3789,2013/10/19, 211674
 3789,2013/10/18, 212084
 3789,2013/10/17, 197730
 3789,2013/10/16, 240113
 3789,2013/10/15, 248348
 3789,2013/10/14, 261454
 3789,2013/10/13, 268416
 3789,2013/10/12, 221869
 3789,2013/10/11, 283148
 3789,2013/10/10, 317119
 3789,2013/10/09, 242249
 3789,2013/10/08, 211868
 3789,2013/10/07, 212938
 3789,2013/10/06, 218571
 3789,2013/10/05, 320402
 3789,2013/10/04, 310167
 3789,2013/10/03, 241635
 3789,2013/10/02, 262906
 3789,2013/10/01, 301256
 3790,2013/11/30, 307926
 3790,2013/11/29, 595567
 3790,2013/11/28, 640166
 3790,2013/11/27, 602215
 3790,2013/11/26, 422233
 3790,2013/11/25, 442968
 3790,2013/11/24, 282945
 3790,2013/11/23, 341462
 3790,2013/11/22, 457567
 3790,2013/11/21, 616203
 3790,2013/11/20, 1153320
 3790,2013/11/19, 399797
 3790,2013/11/18, 444273
 3790,2013/11/17, 269880
 3790,2013/11/16, 284651
 3790,2013/11/15, 533188
 3790,2013/11/14, 411568
 3790,2013/11/13, 430586
 3790,2013/11/12, 455472
 3790,2013/11/11, 401218
 3790,2013/11/10, 288330
 3790,2013/11/09, 279765
 3790,2013/11/08, 415887
 3790,2013/11/07, 374990
 3790,2013/11/06, 363297
 3790,2013/11/05, 530330
 3790,2013/11/04, 406357
 3790,2013/11/03, 245216
 3790,2013/11/02, 252851
 3790,2013/11/01, 379320
 3790,2013/10/31, 606335
 3790,2013/10/30, 469928
 3790,2013/10/29, 474677
 3790,2013/10/28, 352064
 3790,2013/10/27, 234334
 3790,2013/10/26, 296849
 3790,2013/10/25, 444003
 3790,2013/10/24, 629631
 3790,2013/10/23, 1045353
 3790,2013/10/22, 591589
 3790,2013/10/21, 677475
 3790,2013/10/20, 468878
 3790,2013/10/19, 311337
 3790,2013/10/18, 481484
 3790,2013/10/17, 506861
 3790,2013/10/16, 539707
 3790,2013/10/15, 846074
 3790,2013/10/14, 539967
 3790,2013/10/13, 336354
 3790,2013/10/12, 698424
 3790,2013/10/11, 725266
 3790,2013/10/10, 674653
 3790,2013/10/09, 570850
 3790,2013/10/08, 420526
 3790,2013/10/07, 244824
 3790,2013/10/06, 202257
 3790,2013/10/05, 293526
 3790,2013/10/04, 461874
 3790,2013/10/03, 607446
 3790,2013/10/02, 289958
 3790,2013/10/01, 308515
 3801,2013/11/30, 17
 3801,2013/11/29, 21
 3801,2013/11/28, 52
 3801,2013/11/27, 84
 3801,2013/11/26, 6
 3801,2013/11/25, 20
 3801,2013/11/24, 8
 3801,2013/11/10, 20
 3801,2013/11/09, 67
 3801,2013/11/08, 21
 3801,2013/11/07, 19
 3801,2013/11/06, 24
 3801,2013/11/05, 97
 3801,2013/11/04, 19776
 3801,2013/11/03, 2509
 3801,2013/11/02, 86
 3801,2013/11/01, 31
 3801,2013/10/31, 11
 3801,2013/10/30, 22
 3801,2013/10/29, 12
 3801,2013/10/28, 10
 3801,2013/10/27, 10
 3801,2013/10/26, 9
 3801,2013/10/25, 10
 3801,2013/10/09, 93
 3801,2013/10/08, 53
 3801,2013/10/07, 65
 3801,2013/10/06, 79
 3801,2013/10/05, 76
 3801,2013/10/04, 85
 3801,2013/10/03, 54
 3801,2013/10/02, 66
 3801,2013/10/01, 32
 3802,2013/11/11, 1
 3803,2013/11/30, 1852065
 3803,2013/11/29, 984827
 3803,2013/11/28, 2025382
 3803,2013/11/27, 1583609
 3803,2013/11/26, 1552839
 3803,2013/11/25, 1277242
 3803,2013/11/24, 2240324
 3803,2013/11/23, 1876003
 3803,2013/11/22, 1513157
 3803,2013/11/21, 1968285
 3803,2013/11/20, 1817097
 3803,2013/11/19, 1582313
 3803,2013/11/18, 1145067
 3803,2013/11/17, 2010669
 3803,2013/11/16, 1736312
 3803,2013/11/15, 1778822
 3803,2013/11/14, 1569023
 3803,2013/11/13, 1257470
 3803,2013/11/12, 1882423
 3803,2013/11/11, 1548839
 3803,2013/11/10, 2162889
 3803,2013/11/09, 2155754
 3803,2013/11/08, 1943438
 3803,2013/11/07, 1939040
 3803,2013/11/06, 2221705
 3803,2013/11/05, 1646426
 3803,2013/11/04, 1559633
 3803,2013/11/03, 2589225
 3803,2013/11/02, 2682956
 3803,2013/11/01, 794381
 3803,2013/10/31, 1524809
 3803,2013/10/30, 1158123
 3803,2013/10/29, 633468
 3803,2013/10/28, 1101431
 3803,2013/10/27, 1392610
 3803,2013/10/26, 1927348
 3803,2013/10/25, 1170709
 3803,2013/10/24, 1540484
 3803,2013/10/23, 1383932
 3803,2013/10/22, 1053948
 3803,2013/10/21, 967709
 3803,2013/10/20, 1450597
 3803,2013/10/19, 1280609
 3803,2013/10/18, 1213926
 3803,2013/10/17, 1225277
 3803,2013/10/16, 1405907
 3803,2013/10/15, 1552765
 3803,2013/10/14, 1072492
 3803,2013/10/13, 1362933
 3803,2013/10/12, 1590181
 3803,2013/10/11, 1031176
 3803,2013/10/10, 1227082
 3803,2013/10/09, 1170345
 3803,2013/10/08, 1102174
 3803,2013/10/07, 1116093
 3803,2013/10/06, 1851805
 3803,2013/10/05, 975287
 3803,2013/10/04, 676069
 3803,2013/10/03, 1042969
 3803,2013/10/02, 1159876
 3803,2013/10/01, 555690
 3805,2013/11/30, 534724
 3805,2013/11/29, 600850
 3805,2013/11/28, 766366
 3805,2013/11/27, 817289
 3805,2013/11/26, 654895
 3805,2013/11/25, 660414
 3805,2013/11/24, 589510
 3805,2013/11/23, 630597
 3805,2013/11/22, 651337
 3805,2013/11/21, 668660
 3805,2013/11/20, 548355
 3805,2013/11/19, 494846
 3805,2013/11/18, 643828
 3805,2013/11/17, 499740
 3805,2013/11/16, 542880
 3805,2013/11/15, 718325
 3805,2013/11/14, 421307
 3805,2013/11/13, 578624
 3805,2013/11/12, 745202
 3805,2013/11/11, 667940
 3805,2013/11/10, 705487
 3805,2013/11/09, 708125
 3805,2013/11/08, 650007
 3805,2013/11/07, 652971
 3805,2013/11/06, 643300
 3805,2013/11/05, 562205
 3805,2013/11/04, 484498
 3805,2013/11/03, 425798
 3805,2013/11/02, 591632
 3805,2013/11/01, 49828
 3805,2013/10/31, 62351
 3805,2013/10/30, 45608
 3805,2013/10/29, 42830
 3805,2013/10/28, 48591
 3805,2013/10/27, 47155
 3805,2013/10/26, 45685
 3805,2013/10/25, 47327
 3805,2013/10/24, 57287
 3805,2013/10/23, 51718
 3805,2013/10/22, 61626
 3805,2013/10/21, 53586
 3805,2013/10/20, 45402
 3805,2013/10/19, 41597
 3805,2013/10/18, 43319
 3805,2013/10/17, 44876
 3805,2013/10/16, 44080
 3805,2013/10/15, 55572
 3805,2013/10/14, 85850
 3805,2013/10/13, 45732
 3805,2013/10/12, 56573
 3805,2013/10/11, 58882
 3805,2013/10/10, 1306739
 3805,2013/10/09, 1220270
 3805,2013/10/08, 1946277
 3805,2013/10/07, 1556373
 3805,2013/10/06, 1165432
 3805,2013/10/05, 2068267
 3805,2013/10/04, 1833658
 3805,2013/10/03, 2112104
 3805,2013/10/02, 1624256
 3805,2013/10/01, 1105878
 3806,2013/11/30, 6389
 3806,2013/11/29, 7693
 3806,2013/11/28, 8049
 3806,2013/11/27, 9351
 3806,2013/11/26, 8397
 3806,2013/11/25, 9202
 3806,2013/11/24, 8064
 3806,2013/11/23, 7396
 3806,2013/11/22, 8822
 3806,2013/11/21, 15640
 3806,2013/11/20, 23784
 3806,2013/11/19, 14055
 3806,2013/11/18, 13892
 3806,2013/11/17, 13002
 3806,2013/11/16, 12937
 3806,2013/11/15, 13506
 3806,2013/11/14, 14624
 3806,2013/11/13, 14518
 3806,2013/11/12, 15891
 3806,2013/11/11, 10725
 3806,2013/11/10, 13642
 3806,2013/11/09, 10440
 3806,2013/11/08, 11599
 3806,2013/11/07, 11640
 3806,2013/11/06, 11943
 3806,2013/11/05, 11089
 3806,2013/11/04, 11559
 3806,2013/11/03, 23198
 3806,2013/11/02, 94514
 3806,2013/11/01, 15299
 3806,2013/10/31, 17073
 3806,2013/10/30, 12996
 3806,2013/10/29, 11515
 3806,2013/10/28, 14716
 3806,2013/10/27, 10174
 3806,2013/10/26, 11610
 3806,2013/10/25, 13260
 3806,2013/10/24, 13593
 3806,2013/10/23, 14353
 3806,2013/10/22, 12041
 3806,2013/10/21, 13383
 3806,2013/10/20, 14087
 3806,2013/10/19, 14493
 3806,2013/10/18, 18339
 3806,2013/10/17, 17180
 3806,2013/10/16, 17135
 3806,2013/10/15, 21601
 3806,2013/10/14, 30847
 3806,2013/10/13, 15483
 3806,2013/10/12, 19872
 3806,2013/10/11, 31438
 3806,2013/10/10, 28118
 3806,2013/10/09, 18934
 3806,2013/10/08, 53498
 3806,2013/10/07, 31524
 3806,2013/10/06, 32070
 3806,2013/10/05, 38131
 3806,2013/10/04, 35932
 3806,2013/10/03, 22630
 3806,2013/10/02, 25486
 3806,2013/10/01, 17305
 3807,2013/11/30, 329
 3807,2013/11/29, 3808
 3807,2013/11/28, 34013
 3807,2013/11/27, 3406
 3807,2013/11/26, 705
 3807,2013/11/25, 7322
 3807,2013/11/24, 6625
 3807,2013/11/23, 26756
 3807,2013/11/22, 1876
 3807,2013/11/21, 856
 3807,2013/11/20, 8719
 3807,2013/11/19, 7995
 3807,2013/11/18, 3807
 3807,2013/11/17, 352
 3807,2013/11/16, 299
 3807,2013/11/15, 558
 3807,2013/11/14, 555
 3807,2013/11/13, 792
 3807,2013/11/12, 425
 3807,2013/11/11, 320
 3807,2013/11/10, 581
 3807,2013/11/09, 272
 3807,2013/11/08, 466
 3807,2013/11/07, 542
 3807,2013/11/06, 720
 3807,2013/11/05, 845
 3807,2013/11/04, 5789
 3807,2013/11/03, 545
 3807,2013/11/02, 235
 3807,2013/11/01, 341
 3807,2013/10/31, 26577
 3807,2013/10/30, 59653
 3807,2013/10/29, 7394
 3807,2013/10/28, 6156
 3807,2013/10/27, 930
 3807,2013/10/26, 545
 3807,2013/10/25, 1176
 3807,2013/10/24, 2912
 3807,2013/10/23, 1993
 3807,2013/10/22, 690
 3807,2013/10/21, 1026
 3807,2013/10/20, 487
 3807,2013/10/19, 354
 3807,2013/10/18, 2124
 3807,2013/10/17, 2189
 3807,2013/10/16, 2819
 3807,2013/10/15, 2487
 3807,2013/10/14, 1646
 3807,2013/10/13, 1837
 3807,2013/10/12, 1179
 3807,2013/10/11, 1671
 3807,2013/10/10, 2238
 3807,2013/10/09, 2908
 3807,2013/10/08, 2368
 3807,2013/10/07, 1587
 3807,2013/10/06, 1546
 3807,2013/10/05, 2071
 3807,2013/10/04, 1493
 3807,2013/10/03, 1847
 3807,2013/10/02, 1342
 3807,2013/10/01, 1929
 3808,2013/10/30, 1
 3808,2013/10/15, 1
 3812,2013/11/30, 2
 3812,2013/11/27, 1
 3812,2013/11/25, 6
 3812,2013/11/21, 1
 3812,2013/11/20, 1
 3812,2013/11/19, 1
 3812,2013/11/17, 1
 3812,2013/11/15, 1
 3812,2013/11/14, 1
 3812,2013/11/12, 1
 3812,2013/11/10, 1
 3812,2013/11/07, 1
 3812,2013/11/02, 5
 3812,2013/11/01, 2
 3812,2013/10/31, 1
 3812,2013/10/29, 1
 3812,2013/10/25, 1
 3812,2013/10/22, 1
 3812,2013/10/19, 1
 3812,2013/10/11, 2
 3812,2013/10/07, 1
 3812,2013/10/03, 1
 3812,2013/10/02, 1
 3813,2013/11/25, 2
 3813,2013/11/22, 2
 3813,2013/11/17, 1
 3813,2013/11/16, 2
 3813,2013/11/14, 1
 3813,2013/11/05, 3
 3813,2013/11/03, 6
 3813,2013/10/28, 1
 3813,2013/10/23, 2
 3813,2013/10/20, 1
 3815,2013/11/22, 2
 3820,2013/11/11, 2
 3820,2013/11/05, 2
 3820,2013/11/04, 1
 3822,2013/11/28, 1
 3822,2013/11/11, 1
 3822,2013/11/10, 1
 3822,2013/11/02, 2
 3822,2013/10/16, 1
 3823,2013/11/23, 1
 3826,2013/11/29, 4
 3826,2013/11/28, 4
 3826,2013/11/27, 4
 3826,2013/11/26, 3
 3826,2013/11/25, 8
 3826,2013/11/24, 8
 3826,2013/10/14, 1
 3838,2013/11/16, 1
 3841,2013/11/30, 8874
 3841,2013/11/29, 8937
 3841,2013/11/28, 10074
 3841,2013/11/27, 13599
 3841,2013/11/26, 22749
 3841,2013/11/25, 24391
 3841,2013/11/24, 23813
 3841,2013/11/23, 21596
 3841,2013/11/22, 19930
 3841,2013/11/21, 21183
 3841,2013/11/20, 21562
 3841,2013/11/19, 22309
 3841,2013/11/18, 24975
 3841,2013/11/17, 23031
 3841,2013/11/16, 21725
 3841,2013/11/15, 21259
 3841,2013/11/14, 23672
 3841,2013/11/13, 19915
 3841,2013/11/12, 22462
 3841,2013/11/11, 22754
 3841,2013/11/10, 23129
 3841,2013/11/09, 21355
 3841,2013/11/08, 19499
 3841,2013/11/07, 20177
 3841,2013/11/06, 21408
 3841,2013/11/05, 20874
 3841,2013/11/04, 24250
 3841,2013/11/03, 21355
 3841,2013/11/02, 18686
 3841,2013/11/01, 18178
 3841,2013/10/31, 29338
 3841,2013/10/30, 20122
 3841,2013/10/29, 21882
 3841,2013/10/28, 21515
 3841,2013/10/27, 21152
 3841,2013/10/26, 18378
 3841,2013/10/25, 18892
 3841,2013/10/24, 19322
 3841,2013/10/23, 19562
 3841,2013/10/22, 20135
 3841,2013/10/21, 22664
 3841,2013/10/20, 21591
 3841,2013/10/19, 20164
 3841,2013/10/18, 19977
 3841,2013/10/17, 21001
 3841,2013/10/16, 21529
 3841,2013/10/15, 21254
 3841,2013/10/14, 24895
 3841,2013/10/13, 21120
 3841,2013/10/12, 21089
 3841,2013/10/11, 20794
 3841,2013/10/10, 22306
 3841,2013/10/09, 23907
 3841,2013/10/08, 28906
 3841,2013/10/07, 31805
 3841,2013/10/06, 30984
 3841,2013/10/05, 28725
 3841,2013/10/04, 29145
 3841,2013/10/03, 27835
 3841,2013/10/02, 26622
 3841,2013/10/01, 23307
 3850,2013/11/07, 1
 3851,2013/11/30, 6933
 3851,2013/11/29, 17960
 3851,2013/11/28, 6350
 3851,2013/11/27, 1706
 3851,2013/11/26, 1724
 3851,2013/11/25, 1271
 3851,2013/11/24, 2026
 3851,2013/11/23, 1836
 3851,2013/11/22, 3333
 3851,2013/11/21, 3750
 3851,2013/11/20, 2938
 3851,2013/11/19, 2291
 3851,2013/11/18, 1325
 3851,2013/11/17, 1494
 3851,2013/11/16, 1610
 3851,2013/11/15, 1686
 3851,2013/11/14, 2033
 3851,2013/11/13, 1290
 3851,2013/11/12, 1177
 3851,2013/11/11, 17072
 3851,2013/11/10, 29105
 3851,2013/11/09, 26389
 3851,2013/11/08, 31026
 3851,2013/11/07, 36922
 3851,2013/11/06, 5
 3851,2013/11/04, 44457
 3851,2013/11/03, 41552
 3851,2013/11/02, 26108
 3851,2013/11/01, 24997
 3851,2013/10/31, 8349
 3851,2013/10/30, 2706
 3851,2013/10/29, 2005
 3851,2013/10/28, 2074
 3851,2013/10/27, 1423
 3851,2013/10/26, 1694
 3851,2013/10/25, 2064
 3851,2013/10/24, 1870
 3851,2013/10/23, 832
 3851,2013/10/22, 773
 3851,2013/10/21, 975
 3851,2013/10/20, 902
 3851,2013/10/19, 665
 3851,2013/10/18, 704
 3851,2013/10/17, 746
 3851,2013/10/16, 905
 3851,2013/10/15, 1039
 3851,2013/10/14, 1149
 3851,2013/10/13, 1027
 3851,2013/10/12, 1463
 3851,2013/10/11, 1889
 3851,2013/10/10, 1521
 3851,2013/10/09, 1276
 3851,2013/10/08, 859
 3851,2013/10/07, 1316
 3851,2013/10/06, 1233
 3851,2013/10/05, 963
 3851,2013/10/04, 1157
 3851,2013/10/03, 1490
 3851,2013/10/02, 1189
 3852,2013/11/30, 696641
 3852,2013/11/29, 627814
 3852,2013/11/28, 609310
 3852,2013/11/27, 737691
 3852,2013/11/26, 805858
 3852,2013/11/25, 1156904
 3852,2013/11/24, 814735
 3852,2013/11/23, 496650
 3852,2013/11/22, 27
 3852,2013/11/21, 601067
 3852,2013/11/20, 622155
 3852,2013/11/19, 636094
 3852,2013/11/18, 1064411
 3852,2013/11/17, 1128188
 3852,2013/11/16, 1170832
 3852,2013/11/15, 1225801
 3852,2013/11/14, 1477279
 3852,2013/11/13, 1413339
 3852,2013/11/12, 1048632
 3852,2013/11/11, 1040083
 3852,2013/11/10, 960868
 3852,2013/11/09, 839317
 3852,2013/11/08, 860264
 3852,2013/11/07, 813738
 3852,2013/11/06, 991771
 3852,2013/11/05, 909848
 3852,2013/11/04, 1113163
 3852,2013/11/03, 585714
 3852,2013/11/02, 598361
 3852,2013/11/01, 716467
 3852,2013/10/31, 1152779
 3852,2013/10/30, 1220052
 3852,2013/10/29, 1140482
 3852,2013/10/28, 1048575
 3852,2013/10/27, 601879
 3852,2013/10/26, 679968
 3852,2013/10/25, 1010696
 3852,2013/10/24, 901873
 3852,2013/10/23, 893167
 3852,2013/10/22, 859170
 3852,2013/10/21, 787816
 3852,2013/10/20, 795799
 3852,2013/10/19, 724759
 3852,2013/10/18, 955289
 3852,2013/10/17, 977378
 3852,2013/10/16, 759553
 3852,2013/10/15, 639876
 3852,2013/10/14, 854623
 3852,2013/10/13, 1123015
 3852,2013/10/12, 878336
 3852,2013/10/11, 833572
 3852,2013/10/10, 792187
 3852,2013/10/09, 989395
 3852,2013/10/08, 1005615
 3852,2013/10/07, 821437
 3852,2013/10/06, 801065
 3852,2013/10/05, 317620
 3852,2013/10/04, 7040
 3852,2013/10/03, 7537
 3852,2013/10/02, 7188
 3852,2013/10/01, 8123
 3853,2013/11/26, 3
 3853,2013/11/25, 2
 3853,2013/11/22, 1
 3853,2013/11/21, 3
 3853,2013/11/18, 1
 3853,2013/11/16, 1
 3853,2013/11/15, 1
 3853,2013/11/13, 1
 3853,2013/11/12, 1
 3853,2013/11/11, 1
 3853,2013/11/06, 3
 3853,2013/11/03, 1
 3853,2013/11/01, 1
 3853,2013/10/31, 3
 3853,2013/10/30, 1
 3853,2013/10/28, 1
 3853,2013/10/27, 4
 3853,2013/10/26, 1
 3853,2013/10/25, 1
 3853,2013/10/24, 1
 3853,2013/10/23, 1
 3853,2013/10/20, 1
 3853,2013/10/19, 1
 3853,2013/10/17, 1
 3853,2013/10/15, 1
 3853,2013/10/13, 2
 3853,2013/10/11, 1
 3853,2013/10/09, 1
 3853,2013/10/07, 4
 3853,2013/10/05, 2
 3853,2013/10/04, 1
 3853,2013/10/03, 1
 3853,2013/10/02, 3
 3854,2013/11/30, 41511
 3854,2013/11/29, 49756
 3854,2013/11/28, 48828
 3854,2013/11/27, 52604
 3854,2013/11/26, 50956
 3854,2013/11/25, 52061
 3854,2013/11/24, 42537
 3854,2013/11/23, 43331
 3854,2013/11/22, 51136
 3854,2013/11/21, 52345
 3854,2013/11/20, 51754
 3854,2013/11/19, 52413
 3854,2013/11/18, 53668
 3854,2013/11/17, 44524
 3854,2013/11/16, 56470
 3854,2013/11/15, 49852
 3854,2013/11/14, 59855
 3854,2013/11/13, 52049
 3854,2013/11/12, 72527
 3854,2013/11/11, 80782
 3854,2013/11/10, 62888
 3854,2013/11/09, 66798
 3854,2013/11/08, 48872
 3854,2013/11/07, 58230
 3854,2013/11/06, 57512
 3854,2013/11/05, 49497
 3854,2013/11/04, 47737
 3854,2013/11/03, 38892
 3854,2013/11/02, 40251
 3854,2013/11/01, 42590
 3854,2013/10/31, 56923
 3854,2013/10/30, 44832
 3854,2013/10/29, 46186
 3854,2013/10/28, 47704
 3854,2013/10/27, 35135
 3854,2013/10/26, 37561
 3854,2013/10/25, 43978
 3854,2013/10/24, 43686
 3854,2013/10/23, 45198
 3854,2013/10/22, 46892
 3854,2013/10/21, 50226
 3854,2013/10/20, 37073
 3854,2013/10/19, 39851
 3854,2013/10/18, 43950
 3854,2013/10/17, 43427
 3854,2013/10/16, 43367
 3854,2013/10/15, 46377
 3854,2013/10/14, 47060
 3854,2013/10/13, 36948
 3854,2013/10/12, 40605
 3854,2013/10/11, 43076
 3854,2013/10/10, 44121
 3854,2013/10/09, 44564
 3854,2013/10/08, 45665
 3854,2013/10/07, 40640
 3854,2013/10/06, 34626
 3854,2013/10/05, 34466
 3854,2013/10/04, 34947
 3854,2013/10/03, 36946
 3854,2013/10/02, 36065
 3854,2013/10/01, 41982
 3855,2013/10/15, 1
 3858,2013/11/30, 3
 3858,2013/11/29, 3
 3858,2013/11/26, 6
 3858,2013/11/24, 2
 3858,2013/11/23, 3
 3858,2013/11/22, 2
 3858,2013/11/21, 1
 3858,2013/11/20, 2
 3858,2013/11/18, 6
 3858,2013/11/17, 2
 3858,2013/11/16, 3
 3858,2013/11/15, 3
 3858,2013/11/14, 1
 3858,2013/11/13, 1
 3858,2013/11/09, 2
 3858,2013/11/08, 3
 3858,2013/11/06, 3
 3858,2013/11/04, 1
 3858,2013/11/03, 1
 3858,2013/11/02, 2
 3858,2013/11/01, 9
 3858,2013/10/31, 1
 3858,2013/10/30, 2
 3858,2013/10/28, 1
 3858,2013/10/27, 3
 3858,2013/10/26, 2
 3858,2013/10/25, 1
 3858,2013/10/23, 2
 3858,2013/10/22, 5
 3858,2013/10/20, 1
 3858,2013/10/19, 2
 3858,2013/10/18, 8
 3858,2013/10/17, 1
 3858,2013/10/15, 1
 3858,2013/10/12, 1
 3858,2013/10/11, 2
 3858,2013/10/08, 1
 3858,2013/10/07, 2
 3858,2013/10/06, 2
 3858,2013/10/05, 1
 3858,2013/10/04, 4
 3858,2013/10/03, 1
 3865,2013/11/30, 9
 3865,2013/11/29, 3
 3865,2013/11/28, 5
